# StartTime = 05/03/2019 11:03:11.7297 AM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Absolute throttle position (%), Calculated load value (%), Distance traveled while MIL is activated (miles), Engine coolant temperature (F), Engine RPM (RPM), Ignition timing advance for #1 cylinder (deg), Input voltage read by the scan tool (V), Intake air temperature (F), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), OBD requirements to which vehicle or engine is certified, Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
457.245,0,82.74509,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.307,0,82.74509,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.371,0,82.74509,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.432,0,82.74509,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.497,0,82.74509,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.558,0,83.13725,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.621,0,83.13725,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.684,0,83.13725,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.744,0,83.13725,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.807,0,83.13725,97.64706,0,197.6,2766,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.872,0,83.13725,97.64706,0,197.6,2773,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.934,0,83.13725,97.64706,0,197.6,2773,7.5,12.9,89.6,64.67092,0,5,0,0,0
457.995,0,83.13725,97.64706,0,197.6,2773,7.5,13,89.6,64.67092,0,5,0,0,0
458.06,0,83.13725,97.64706,0,197.6,2773,7.5,13,89.6,64.67092,0,5,0,0,0
458.121,0,83.13725,97.64706,0,197.6,2773,7.5,13,89.6,64.67092,0,5,0,0,0
458.182,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.246,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.308,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.372,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.434,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.497,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.558,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.619,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.684,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.744,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.809,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.87,0,83.13725,97.64706,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.932,0,83.13725,98.03922,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
458.997,0,83.13725,98.03922,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
459.058,0,83.13725,98.03922,0,197.6,2773,7.5,13,91.4,64.67092,0,5,0,0,0
459.122,0,83.13725,98.03922,0,197.6,2779,7.5,13,91.4,64.67092,0,5,0,0,0
459.184,0,83.13725,98.03922,0,197.6,2779,7.5,13,91.4,64.67092,0,5,0,0,0
459.248,0,83.13725,98.03922,0,197.6,2779,7.5,13,91.4,64.67092,0,5,0,0,0
459.31,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.369,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.432,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.497,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.559,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.623,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.682,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.747,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.808,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.872,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.934,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
459.994,0,83.13725,98.03922,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
460.06,0,83.13725,99.21568,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
460.12,0,83.13725,99.21568,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
460.182,0,83.13725,99.21568,0,197.6,2779,8,13,91.4,64.67092,0,5,0,0,0
460.248,0,83.13725,99.21568,0,197.6,2788,8,13,91.4,64.67092,0,5,0,0,0
460.31,0,83.13725,99.21568,0,197.6,2788,8,13,91.4,64.67092,0,5,0,0,0
460.371,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.434,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.494,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.56,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.619,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.685,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.747,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.809,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.87,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.932,0,83.13725,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
460.997,0,82.74509,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
461.059,0,82.74509,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
461.122,0,82.74509,99.21568,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
461.184,0,82.74509,98.43137,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
461.247,0,82.74509,98.43137,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
461.309,0,82.74509,98.43137,0,197.6,2788,8,12.9,91.4,64.67092,0,5,0,0,0
461.373,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.432,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.496,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.558,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.623,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.683,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.746,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.808,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.874,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.932,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
461.995,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.06,0,82.74509,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.119,0,83.13725,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.185,0,83.13725,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.248,0,83.13725,98.43137,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.307,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.371,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.435,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.494,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.559,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.62,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.682,0,83.13725,98.03922,0,197.6,2795,8,12.9,91.4,64.67092,0,5,0,0,0
462.746,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
462.808,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
462.873,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
462.935,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
462.994,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.059,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.124,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.182,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.245,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.307,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.373,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.435,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.496,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.557,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.621,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.683,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.746,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.808,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.873,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.935,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
463.995,0,83.13725,98.03922,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
464.06,0,83.13725,98.82353,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
464.123,0,83.13725,98.82353,0,197.6,2801,8,12.9,91.4,64.67092,0,5,0,0,0
464.184,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.244,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.307,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.372,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.435,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.496,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.56,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.62,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.685,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.745,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.808,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.871,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.933,0,83.13725,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
464.999,0,82.74509,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
465.057,0,82.74509,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
465.121,0,82.74509,98.82353,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
465.182,0,82.74509,97.64706,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
465.247,0,82.74509,97.64706,0,197.6,2809,8,12.9,91.4,64.67092,0,5,0,0,0
465.309,0,82.74509,97.64706,0,197.6,2814,8,12.9,91.4,64.67092,0,5,0,0,0
465.373,0,82.74509,97.64706,0,197.6,2814,8,12.9,91.4,64.67092,0,5,0,0,0
465.435,0,82.74509,97.64706,0,197.6,2814,8,12.9,91.4,64.67092,0,5,0,0,0
465.495,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.559,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.623,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.684,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.745,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.807,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.872,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.932,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
465.998,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.06,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.119,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.182,0,82.74509,97.64706,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.247,0,82.74509,98.43137,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.307,0,82.74509,98.43137,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.372,0,82.74509,98.43137,0,197.6,2814,8,13,91.4,64.67092,0,5,0,0,0
466.433,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.497,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.559,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.623,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.682,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.748,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.809,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.873,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.934,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
466.998,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.059,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.124,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.185,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.245,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.308,0,82.74509,98.43137,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.373,0,82.74509,97.64706,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.435,0,82.74509,97.64706,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.499,0,82.74509,97.64706,0,197.6,2817,8,13,91.4,64.67092,0,5,0,0,0
467.558,0,82.74509,97.64706,0,197.6,2819,8,13,91.4,64.67092,0,5,0,0,0
467.623,0,82.74509,97.64706,0,197.6,2819,8,13,91.4,64.67092,0,5,0,0,0
467.685,0,82.74509,97.64706,0,197.6,2819,8,13,91.4,64.67092,0,5,0,0,0
467.745,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
467.808,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
467.873,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
467.936,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
467.996,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.058,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.122,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.184,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.244,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.31,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.373,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.434,0,82.74509,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.499,0,83.13725,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.559,0,83.13725,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.62,0,83.13725,97.64706,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.683,0,83.13725,98.82353,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.748,0,83.13725,98.82353,0,197.6,2819,8.5,13,91.4,64.67092,0,5,0,0,0
468.809,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
468.873,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
468.935,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
468.995,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.059,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.124,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.182,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.246,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.308,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.372,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.435,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.499,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.557,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.622,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.682,0,83.13725,98.82353,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.746,0,83.13725,99.21568,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.808,0,83.13725,99.21568,0,197.6,2826,8.5,13,91.4,64.67092,0,5,0,0,0
469.873,0,83.13725,99.21568,0,197.6,2832,8.5,13,91.4,64.67092,0,5,0,0,0
469.935,0,83.13725,99.21568,0,197.6,2832,8.5,13,91.4,64.67092,0,5,0,0,0
469.994,0,83.13725,99.21568,0,197.6,2832,8.5,13,91.4,64.67092,0,5,0,0,0
470.059,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.12,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.182,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.245,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.307,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.372,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.435,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.496,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.557,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.622,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.685,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.748,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.809,0,83.13725,99.21568,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.869,0,83.13725,98.82353,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.934,0,83.13725,98.82353,0,197.6,2832,8,13,91.4,64.67092,0,5,0,0,0
470.997,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.058,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.122,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.182,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.246,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.308,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.372,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.434,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.498,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.558,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.623,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.684,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.748,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.807,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.871,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.932,0,83.13725,98.82353,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
471.997,0,83.13725,98.03922,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
472.057,0,83.13725,98.03922,0,197.6,2837,8,13,91.4,64.67092,0,5,0,0,0
472.121,0,83.13725,98.03922,0,197.6,2839,8,13,91.4,64.67092,0,5,0,0,0
472.184,0,83.13725,98.03922,0,197.6,2839,8,13,91.4,64.67092,0,5,0,0,0
472.247,0,83.13725,98.03922,0,197.6,2839,8,13,91.4,64.67092,0,5,0,0,0
472.31,0,83.13725,98.03922,0,197.6,2839,8.5,13,91.4,64.67092,0,5,0,0,0
472.37,0,83.13725,98.03922,0,197.6,2839,8.5,13,91.4,64.67092,0,5,0,0,0
472.432,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.498,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.558,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.622,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.685,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.745,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.807,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.872,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.934,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
472.995,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.059,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.122,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.183,0,83.13725,98.03922,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.248,0,83.13725,98.43137,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.31,0,83.13725,98.43137,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.369,0,83.13725,98.43137,0,197.6,2839,8.5,13,93.2,64.67092,0,5,0,0,0
473.434,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.498,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.559,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.623,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.685,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.749,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.808,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.873,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.935,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
473.995,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
474.058,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
474.122,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
474.184,0,83.13725,98.43137,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
474.244,0,83.13725,98.03922,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
474.307,0,83.13725,98.03922,0,197.6,2842,8.5,13,93.2,64.67092,0,5,0,0,0
474.371,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.432,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
474.498,0,83.13725,98.03922,0,197.6,2845,8.5,13,93.2,64.67092,0,5,0,0,0
